album_uri,album_name,album_img,album_release_date,album_release_year,album_popularity,track_name,track_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,key_mode,track_popularity,artist
4eLPsYPBmXABThSJ821sqY,DAMN.,https://i.scdn.co/image/661e1a935e2eacdd45c05ef618565535e7bed2ad,2017-04-14,2017-04-14,81,LOYALTY. FEAT. RIHANNA.,6SwRhMLwNqEi6alNPVG00n,0.681,0.541,A,-8.926,minor,0.055,0.0224,0,0.167,0.413,110.803,227360,4,A minor,77,Kendrick Lamar
4eLPsYPBmXABThSJ821sqY,DAMN.,https://i.scdn.co/image/661e1a935e2eacdd45c05ef618565535e7bed2ad,2017-04-14,2017-04-14,81,PRIDE.,6IZvVAP7VPPnsGX6bvgkqg,0.672,0.546,E,-6.992,minor,0.0519,0.0864,5.75e-6,0.152,0.429,138.887,275253,4,E minor,68,Kendrick Lamar
4eLPsYPBmXABThSJ821sqY,DAMN.,https://i.scdn.co/image/661e1a935e2eacdd45c05ef618565535e7bed2ad,2017-04-14,2017-04-14,81,HUMBLE.,7KXjTSCq5nL1LoYtL7XAwS,0.904,0.611,C#,-6.842,minor,0.0888,2.59e-4,2.03e-5,0.0976,0.4,150.02,177e3,4,C# minor,84,Kendrick Lamar
4eLPsYPBmXABThSJ821sqY,DAMN.,https://i.scdn.co/image/661e1a935e2eacdd45c05ef618565535e7bed2ad,2017-04-14,2017-04-14,81,LUST.,06FCvd7rrRcF3DdvWH5Isp,0.651,0.562,D#,-9.431,minor,0.515,0.198,0,0.108,0.581,94.011,307880,4,D# minor,67,Kendrick Lamar
4eLPsYPBmXABThSJ821sqY,DAMN.,https://i.scdn.co/image/661e1a935e2eacdd45c05ef618565535e7bed2ad,2017-04-14,2017-04-14,81,LOVE. FEAT. ZACARI.,6PGoSes0D9eUDeeAafB2As,0.798,0.582,A#,-7.38,major,0.103,0.29,0,0.153,0.766,126.075,213400,4,A# major,82,Kendrick Lamar
4eLPsYPBmXABThSJ821sqY,DAMN.,https://i.scdn.co/image/661e1a935e2eacdd45c05ef618565535e7bed2ad,2017-04-14,2017-04-14,81,XXX. FEAT. U2.,4iYRa2btalAzPZoSYfROqF,0.65,0.618,G#,-6.975,major,0.357,0.148,1.69e-6,0.11,0.297,129.989,254200,4,G# major,70,Kendrick Lamar
4eLPsYPBmXABThSJ821sqY,DAMN.,https://i.scdn.co/image/661e1a935e2eacdd45c05ef618565535e7bed2ad,2017-04-14,2017-04-14,81,FEAR.,23luOrEVHMfoX0AhfbQuS6,0.585,0.473,C#,-7.067,major,0.3,0.592,9.42e-6,0.602,0.47,149.67,460573,4,C# major,67,Kendrick Lamar
4eLPsYPBmXABThSJ821sqY,DAMN.,https://i.scdn.co/image/661e1a935e2eacdd45c05ef618565535e7bed2ad,2017-04-14,2017-04-14,81,GOD.,5p3NP9mQblDsVJLdfNZJ3I,0.696,0.565,C,-5.933,major,0.0892,0.0377,0,0.199,0.216,132.893,248827,4,C major,67,Kendrick Lamar
4eLPsYPBmXABThSJ821sqY,DAMN.,https://i.scdn.co/image/661e1a935e2eacdd45c05ef618565535e7bed2ad,2017-04-14,2017-04-14,81,DUCKWORTH.,0y9uTzK9cNKSAEHnpeRG8C,0.546,0.728,C,-6.908,major,0.632,0.0479,0,0.266,0.639,177.008,248613,4,C major,67,Kendrick Lamar
0FQvEUFsn6KkzxjT3Cgjq0,DAMN. COLLECTORS EDITION.,https://i.scdn.co/image/f5a265e6e9aa12f50e74f4ed2a91fbb03b2452c5,2017-12-08,2017-12-08,55,DUCKWORTH.,7srVEkWB23wjxni4dTdNxS,0.546,0.733,C,-6.897,major,0.657,0.0462,0,0.267,0.634,176.039,248613,4,C major,50,Kendrick Lamar
0FQvEUFsn6KkzxjT3Cgjq0,DAMN. COLLECTORS EDITION.,https://i.scdn.co/image/f5a265e6e9aa12f50e74f4ed2a91fbb03b2452c5,2017-12-08,2017-12-08,55,GOD.,5BQM9jBpHkh4yxs8FPy3Ey,0.704,0.552,C,-5.925,major,0.082,0.0353,0,0.236,0.221,132.962,248827,4,C major,49,Kendrick Lamar
0FQvEUFsn6KkzxjT3Cgjq0,DAMN. COLLECTORS EDITION.,https://i.scdn.co/image/f5a265e6e9aa12f50e74f4ed2a91fbb03b2452c5,2017-12-08,2017-12-08,55,FEAR.,4JOOedlDPcFXnVmYlPwJzl,0.584,0.477,A#,-7.068,minor,0.274,0.6,1.01e-5,0.608,0.45,149.866,460573,4,A# minor,48,Kendrick Lamar
0FQvEUFsn6KkzxjT3Cgjq0,DAMN. COLLECTORS EDITION.,https://i.scdn.co/image/f5a265e6e9aa12f50e74f4ed2a91fbb03b2452c5,2017-12-08,2017-12-08,55,XXX. FEAT. U2.,0H7y8osFhlWO1Avg0KuLgj,0.567,0.628,G#,-7.007,major,0.431,0.147,2.12e-6,0.111,0.265,170.11,254200,4,G# major,49,Kendrick Lamar
0FQvEUFsn6KkzxjT3Cgjq0,DAMN. COLLECTORS EDITION.,https://i.scdn.co/image/f5a265e6e9aa12f50e74f4ed2a91fbb03b2452c5,2017-12-08,2017-12-08,55,LOVE. FEAT. ZACARI.,43Rd7GhV6pvj8NCZe5y7Ya,0.802,0.595,A#,-7.284,major,0.108,0.271,0,0.153,0.78,126.049,213400,4,A# major,51,Kendrick Lamar
0FQvEUFsn6KkzxjT3Cgjq0,DAMN. COLLECTORS EDITION.,https://i.scdn.co/image/f5a265e6e9aa12f50e74f4ed2a91fbb03b2452c5,2017-12-08,2017-12-08,55,LUST.,3oQ88weGP1IZUNOtVWDuqa,0.7,0.555,G#,-9.412,minor,0.506,0.195,0,0.112,0.616,94.179,307880,4,G# minor,48,Kendrick Lamar
0FQvEUFsn6KkzxjT3Cgjq0,DAMN. COLLECTORS EDITION.,https://i.scdn.co/image/f5a265e6e9aa12f50e74f4ed2a91fbb03b2452c5,2017-12-08,2017-12-08,55,HUMBLE.,2UfjAfWifu3luAzUxJdzjR,0.906,0.627,C#,-6.807,minor,0.0884,2.75e-4,3.09e-5,0.0976,0.442,149.997,177e3,4,C# minor,51,Kendrick Lamar
0FQvEUFsn6KkzxjT3Cgjq0,DAMN. COLLECTORS EDITION.,https://i.scdn.co/image/f5a265e6e9aa12f50e74f4ed2a91fbb03b2452c5,2017-12-08,2017-12-08,55,PRIDE.,4dzGl1E0bhCRo494LvmUXo,0.674,0.533,E,-6.991,minor,0.06,0.0964,3.84e-6,0.153,0.407,138.924,275253,4,E minor,48,Kendrick Lamar
0FQvEUFsn6KkzxjT3Cgjq0,DAMN. COLLECTORS EDITION.,https://i.scdn.co/image/f5a265e6e9aa12f50e74f4ed2a91fbb03b2452c5,2017-12-08,2017-12-08,55,LOYALTY. FEAT. RIHANNA.,7mmumheGCBc9GdUtnIV5Hw,0.665,0.535,A,-8.962,minor,0.0572,0.0197,0,0.178,0.419,110.687,227360,4,A minor,51,Kendrick Lamar
0FQvEUFsn6KkzxjT3Cgjq0,DAMN. COLLECTORS EDITION.,https://i.scdn.co/image/f5a265e6e9aa12f50e74f4ed2a91fbb03b2452c5,2017-12-08,2017-12-08,55,FEEL.,3EDZ46QOLCOPDzXLEM60wt,0.759,0.791,A,-8.362,minor,0.351,0.142,0,0.138,0.493,109.929,214827,4,A minor,47,Kendrick Lamar
0FQvEUFsn6KkzxjT3Cgjq0,DAMN. COLLECTORS EDITION.,https://i.scdn.co/image/f5a265e6e9aa12f50e74f4ed2a91fbb03b2452c5,2017-12-08,2017-12-08,55,ELEMENT.,6mCKJKMgbjp2lY7SxmUFcg,0.754,0.69,C,-4.709,major,0.474,0.22,0,0.219,0.455,189.88,208733,4,C major,50,Kendrick Lamar
0FQvEUFsn6KkzxjT3Cgjq0,DAMN. COLLECTORS EDITION.,https://i.scdn.co/image/f5a265e6e9aa12f50e74f4ed2a91fbb03b2452c5,2017-12-08,2017-12-08,55,YAH.,5iiCeyLCBsBA7uf6nSGiyg,0.673,0.694,C#,-7.926,major,0.216,0.593,0,0.223,0.617,70.007,160293,4,C# major,46,Kendrick Lamar
0FQvEUFsn6KkzxjT3Cgjq0,DAMN. COLLECTORS EDITION.,https://i.scdn.co/image/f5a265e6e9aa12f50e74f4ed2a91fbb03b2452c5,2017-12-08,2017-12-08,55,DNA.,1roxa5NuYKiHtB3PiFHEsx,0.636,0.516,C#,-6.694,major,0.37,0.00449,0,0.0948,0.444,139.953,185947,4,C# major,51,Kendrick Lamar
0FQvEUFsn6KkzxjT3Cgjq0,DAMN. COLLECTORS EDITION.,https://i.scdn.co/image/f5a265e6e9aa12f50e74f4ed2a91fbb03b2452c5,2017-12-08,2017-12-08,55,BLOOD.,4yrEjZcJ1gAAc31zGooMer,0.36,0.235,G#,-16.724,minor,0.251,0.137,0.132,0.577,0.533,157.2,118067,4,G# minor,44,Kendrick Lamar
5f8pMn2A5d5lKMDapYbCmp,Black Panther The Album Music From And Inspired By,https://i.scdn.co/image/dfc8859cfa4ac0a761742f6b64e45f4ea65ece50,2018-02-09,2018-02-09,80,Black Panther,3vKU0GTHo5nl3kTCYAiqc3,0.612,0.588,C#,-9.355,major,0.355,0.62,3.85e-6,0.264,0.48,90.251,130613,4,C# major,68,Kendrick Lamar
5f8pMn2A5d5lKMDapYbCmp,Black Panther The Album Music From And Inspired By,https://i.scdn.co/image/dfc8859cfa4ac0a761742f6b64e45f4ea65ece50,2018-02-09,2018-02-09,80,All The Stars (with SZA),2Imq77E6CEJR5TPUxlJvTY,0.532,0.642,F,-4.891,minor,0.111,0.0548,2.46e-4,0.0991,0.536,193.016,232187,4,F minor,87,Kendrick Lamar
5f8pMn2A5d5lKMDapYbCmp,Black Panther The Album Music From And Inspired By,https://i.scdn.co/image/dfc8859cfa4ac0a761742f6b64e45f4ea65ece50,2018-02-09,2018-02-09,80,X (with 2 Chainz & Saudi),4iEpZuwhEuoilKaZjXQPbF,0.763,0.468,D,-8.476,major,0.278,0.0211,0,0.26,0.351,131.004,267427,4,D major,75,Kendrick Lamar
5f8pMn2A5d5lKMDapYbCmp,Black Panther The Album Music From And Inspired By,https://i.scdn.co/image/dfc8859cfa4ac0a761742f6b64e45f4ea65ece50,2018-02-09,2018-02-09,80,The Ways (with Swae Lee),3pf6HWXtEalIWoZcPTFbc6,0.728,0.706,B,-5.881,minor,0.0511,0.0651,0,0.148,0.589,140.044,238893,4,B minor,74,Kendrick Lamar
5f8pMn2A5d5lKMDapYbCmp,Black Panther The Album Music From And Inspired By,https://i.scdn.co/image/dfc8859cfa4ac0a761742f6b64e45f4ea65ece50,2018-02-09,2018-02-09,80,Opps (with Yugen Blakrok),0Pw6Gg8QChw5iSRRSrcWXP,0.708,0.785,C#,-6.809,major,0.322,0.152,8.18e-5,0.406,0.854,128.074,180893,4,C# major,69,Kendrick Lamar
5f8pMn2A5d5lKMDapYbCmp,Black Panther The Album Music From And Inspired By,https://i.scdn.co/image/dfc8859cfa4ac0a761742f6b64e45f4ea65ece50,2018-02-09,2018-02-09,80,I Am,50qLAF3XgfhtaCGDKT4Kks,0.532,0.595,B,-5.751,major,0.267,0.128,6.05e-5,0.204,0.321,73.348,208760,4,B major,70,Kendrick Lamar
5f8pMn2A5d5lKMDapYbCmp,Black Panther The Album Music From And Inspired By,https://i.scdn.co/image/dfc8859cfa4ac0a761742f6b64e45f4ea65ece50,2018-02-09,2018-02-09,80,Paramedic!,4Rz2oMtjx93aWs2g6JSHys,0.858,0.647,C#,-5.398,major,0.143,0.16,0,0.143,0.466,97.047,219307,4,C# major,70,Kendrick Lamar
5f8pMn2A5d5lKMDapYbCmp,Black Panther The Album Music From And Inspired By,https://i.scdn.co/image/dfc8859cfa4ac0a761742f6b64e45f4ea65ece50,2018-02-09,2018-02-09,80,Bloody Waters (with Anderson .Paak & James Blake),0YOXGfOvoxzAl9XkxH8eEK,0.5,0.61,G#,-8.812,major,0.453,0.198,0,0.165,0.195,180.457,272307,4,G# major,67,Kendrick Lamar
5f8pMn2A5d5lKMDapYbCmp,Black Panther The Album Music From And Inspired By,https://i.scdn.co/image/dfc8859cfa4ac0a761742f6b64e45f4ea65ece50,2018-02-09,2018-02-09,80,"King's Dead (with Kendrick Lamar, Future & James Blake)",4jO6mPzrEfpNvVddyo5eBW,0.562,0.738,C#,-4.641,major,0.32,0.00109,0,0.162,0.39,81.809,225267,4,C# major,69,Kendrick Lamar
5f8pMn2A5d5lKMDapYbCmp,Black Panther The Album Music From And Inspired By,https://i.scdn.co/image/dfc8859cfa4ac0a761742f6b64e45f4ea65ece50,2018-02-09,2018-02-09,80,Redemption Interlude,0bi1T5Y9aXT4JAOOU2NLcV,0.391,0.442,E,-13.558,minor,0.139,0.633,2.35e-5,0.0835,0.148,115.501,85267,4,E minor,61,Kendrick Lamar
5f8pMn2A5d5lKMDapYbCmp,Black Panther The Album Music From And Inspired By,https://i.scdn.co/image/dfc8859cfa4ac0a761742f6b64e45f4ea65ece50,2018-02-09,2018-02-09,80,Redemption (with Babes Wodumo),4YMHk2VRIQpRv4aFtRzH12,0.782,0.762,B,-7.143,minor,0.0953,0.139,0.0188,0.124,0.689,125.065,222093,4,B minor,66,Kendrick Lamar
5f8pMn2A5d5lKMDapYbCmp,Black Panther The Album Music From And Inspired By,https://i.scdn.co/image/dfc8859cfa4ac0a761742f6b64e45f4ea65ece50,2018-02-09,2018-02-09,80,Seasons (with Sjava & Reason),5eXvs6ntCNRWDXWKe7Ho2w,0.653,0.546,A#,-6.774,minor,0.367,0.275,0,0.126,0.302,126.857,242293,4,A# minor,63,Kendrick Lamar
5f8pMn2A5d5lKMDapYbCmp,Black Panther The Album Music From And Inspired By,https://i.scdn.co/image/dfc8859cfa4ac0a761742f6b64e45f4ea65ece50,2018-02-09,2018-02-09,80,Big Shot (with Travis Scott),5A4anUcHrgnqH9UorW9XbG,0.859,0.479,C#,-9.07,major,0.217,0.00699,0,0.0979,0.298,130.06,221827,4,C# major,74,Kendrick Lamar
5f8pMn2A5d5lKMDapYbCmp,Black Panther The Album Music From And Inspired By,https://i.scdn.co/image/dfc8859cfa4ac0a761742f6b64e45f4ea65ece50,2018-02-09,2018-02-09,80,Pray For Me (with Kendrick Lamar),4FKqLfrZNloY0vp8Pxjz6c,0.73,0.673,D,-4.997,major,0.13,0.0902,2.55e-5,0.104,0.161,100.534,211440,4,D major,72,Kendrick Lamar
7MoLQ8vckhwBbQqEYQTYQC,Overly Dedicated,https://i.scdn.co/image/4cb12c6cfceadb2359c6c332fa09fbc67b7993b7,2010-09-14,2010-09-14,56,Growing Apart (To Get Closer),2AyFYSaJjz9XMc0kMr1R3a,0.586,0.533,G#,-9.943,minor,0.366,0.368,0,0.175,0.59,106.835,220995,5,G# minor,51,Kendrick Lamar
7MoLQ8vckhwBbQqEYQTYQC,Overly Dedicated,https://i.scdn.co/image/4cb12c6cfceadb2359c6c332fa09fbc67b7993b7,2010-09-14,2010-09-14,56,Ignorance Is Bliss,53mCo1wDJ12iZNq9LgIeg2,0.644,0.801,G,-4.55,major,0.387,0.511,8.59e-6,0.614,0.764,82.156,210495,4,G major,54,Kendrick Lamar
7MoLQ8vckhwBbQqEYQTYQC,Overly Dedicated,https://i.scdn.co/image/4cb12c6cfceadb2359c6c332fa09fbc67b7993b7,2010-09-14,2010-09-14,56,P&P 1.5,6TRVvpoVFwyYyIGTFh0Y7P,0.55,0.692,F#,-7.438,minor,0.369,0.299,6.57e-6,0.198,0.593,146.453,361942,4,F# minor,51,Kendrick Lamar
7MoLQ8vckhwBbQqEYQTYQC,Overly Dedicated,https://i.scdn.co/image/4cb12c6cfceadb2359c6c332fa09fbc67b7993b7,2010-09-14,2010-09-14,56,Alien Girl (Today W/ Her),6ff9CLXYk39PKFYoYCYeog,0.626,0.537,D,-7.344,major,0.0367,0.502,0.0835,0.111,0.259,95.948,239974,4,D major,49,Kendrick Lamar
7MoLQ8vckhwBbQqEYQTYQC,Overly Dedicated,https://i.scdn.co/image/4cb12c6cfceadb2359c6c332fa09fbc67b7993b7,2010-09-14,2010-09-14,56,Opposites Attract (Tomorrow W/O Her),1S6NpdvFXqHZfPUUEOIjtG,0.608,0.814,F#,-5.908,major,0.435,0.657,5.86e-6,0.256,0.587,192.157,271909,4,F# major,51,Kendrick Lamar
7MoLQ8vckhwBbQqEYQTYQC,Overly Dedicated,https://i.scdn.co/image/4cb12c6cfceadb2359c6c332fa09fbc67b7993b7,2010-09-14,2010-09-14,56,Michael Jordan,1oH44ACGSLbJGcbw2JLQOt,0.713,0.803,A,-5.311,major,0.287,0.0759,0,0.129,0.522,153.987,350699,4,A major,49,Kendrick Lamar
7MoLQ8vckhwBbQqEYQTYQC,Overly Dedicated,https://i.scdn.co/image/4cb12c6cfceadb2359c6c332fa09fbc67b7993b7,2010-09-14,2010-09-14,56,R.O.T.C (Interlude),1DCLOAT1E5NDZDupAE95ka,0.645,0.779,F#,-7.265,minor,0.316,0.324,0,0.65,0.368,98.405,163106,4,F# minor,47,Kendrick Lamar
7MoLQ8vckhwBbQqEYQTYQC,Overly Dedicated,https://i.scdn.co/image/4cb12c6cfceadb2359c6c332fa09fbc67b7993b7,2010-09-14,2010-09-14,56,Barbed Wire,7M2cKcvCnflzp9WcxGjlbm,0.613,0.843,G,-8.343,major,0.186,0.0152,0,0.0917,0.325,102.968,265679,4,G major,48,Kendrick Lamar
7MoLQ8vckhwBbQqEYQTYQC,Overly Dedicated,https://i.scdn.co/image/4cb12c6cfceadb2359c6c332fa09fbc67b7993b7,2010-09-14,2010-09-14,56,Average Joe,3r4S1J4YCkx2fuqH2eL9fz,0.74,0.733,A,-3.343,minor,0.248,0.243,0,0.184,0.218,91.603,256048,4,A minor,50,Kendrick Lamar
7MoLQ8vckhwBbQqEYQTYQC,Overly Dedicated,https://i.scdn.co/image/4cb12c6cfceadb2359c6c332fa09fbc67b7993b7,2010-09-14,2010-09-14,56,H.O.C,0bP9mtOuBLMQ7L0DP2wPwj,0.613,0.591,D,-8.58,major,0.391,0.105,0,0.191,0.371,77.124,316976,4,D major,48,Kendrick Lamar
7MoLQ8vckhwBbQqEYQTYQC,Overly Dedicated,https://i.scdn.co/image/4cb12c6cfceadb2359c6c332fa09fbc67b7993b7,2010-09-14,2010-09-14,56,Cut You Off (To Grow Closer),3LkG1iJmtgmCsKof2QMme6,0.685,0.681,G#,-7.176,major,0.481,0.077,0,0.129,0.614,82.982,364104,4,G# major,50,Kendrick Lamar
7MoLQ8vckhwBbQqEYQTYQC,Overly Dedicated,https://i.scdn.co/image/4cb12c6cfceadb2359c6c332fa09fbc67b7993b7,2010-09-14,2010-09-14,56,She Needs Me (Remix),6D5GoogBIBMUBlQ1CYTkOH,0.606,0.835,F,-6.107,major,0.265,0.417,1.11e-6,0.103,0.313,100.145,195791,4,F major,57,Kendrick Lamar
13WjgUEEAQp0d9JqojlWp1,Section.80,https://i.scdn.co/image/dc9bc3b0491e9cd118240529c3822839fdb2e934,2011-07-02,2011-07-02,68,F*ck Your Ethnicity,5v501hmUMvbHPKa7qm0MGD,0.601,0.883,C,-6.944,major,0.328,0.392,1.93e-5,0.397,0.52,150.967,224672,4,C major,57,Kendrick Lamar
13WjgUEEAQp0d9JqojlWp1,Section.80,https://i.scdn.co/image/dc9bc3b0491e9cd118240529c3822839fdb2e934,2011-07-02,2011-07-02,68,Hol' Up,5DO1SazQppcsKQ1c1JpyQz,0.607,0.869,F,-5.271,major,0.345,0.781,0,0.137,0.577,155.983,173158,4,F major,61,Kendrick Lamar
13WjgUEEAQp0d9JqojlWp1,Section.80,https://i.scdn.co/image/dc9bc3b0491e9cd118240529c3822839fdb2e934,2011-07-02,2011-07-02,68,A.D.H.D,2MYl0er3UZ1RlKwRb5LODh,0.609,0.799,A,-6.883,major,0.24,0.33,0,0.108,0.582,157.74,215509,4,A major,72,Kendrick Lamar
13WjgUEEAQp0d9JqojlWp1,Section.80,https://i.scdn.co/image/dc9bc3b0491e9cd118240529c3822839fdb2e934,2011-07-02,2011-07-02,68,No Make-Up (Her Vice),7yQDLdub1VuUUwbpteUX7w,0.535,0.696,F,-7.181,minor,0.0901,0.541,0.00521,0.63,0.213,91.002,235921,4,F minor,54,Kendrick Lamar
13WjgUEEAQp0d9JqojlWp1,Section.80,https://i.scdn.co/image/dc9bc3b0491e9cd118240529c3822839fdb2e934,2011-07-02,2011-07-02,68,Tammy's Song (Her Evils),3RPK9VQuTsiTySY48ldeqx,0.477,0.835,A,-5.942,minor,0.438,0.924,5.08e-4,0.129,0.52,97.317,161671,3,A minor,58,Kendrick Lamar
13WjgUEEAQp0d9JqojlWp1,Section.80,https://i.scdn.co/image/dc9bc3b0491e9cd118240529c3822839fdb2e934,2011-07-02,2011-07-02,68,Chapter Six,3s3ZBjw8kKX5HXymkRIDVy,0.51,0.537,E,-11.297,minor,0.0823,0.533,0,0.185,0.67,67.9,161138,4,E minor,54,Kendrick Lamar
13WjgUEEAQp0d9JqojlWp1,Section.80,https://i.scdn.co/image/dc9bc3b0491e9cd118240529c3822839fdb2e934,2011-07-02,2011-07-02,68,Ronald Reagan Era,3gl1RenSXn1biKijZ1qvky,0.424,0.828,C#,-4.991,minor,0.335,0.0152,0,0.389,0.3,167.469,216900,4,C# minor,59,Kendrick Lamar
13WjgUEEAQp0d9JqojlWp1,Section.80,https://i.scdn.co/image/dc9bc3b0491e9cd118240529c3822839fdb2e934,2011-07-02,2011-07-02,68,Poe Mans Dreams (His Vice),2NxIp9jbmsnaIiAExWOEo0,0.736,0.892,C#,-5.217,major,0.28,0.619,1.14e-6,0.111,0.597,88.124,261874,4,C# major,58,Kendrick Lamar
13WjgUEEAQp0d9JqojlWp1,Section.80,https://i.scdn.co/image/dc9bc3b0491e9cd118240529c3822839fdb2e934,2011-07-02,2011-07-02,68,The Spiteful Chant,12bCgkFnyyTI8B1OmmRhbx,0.596,0.783,C,-4.356,minor,0.0313,0.0506,0,0.181,0.334,127.018,320957,4,C minor,60,Kendrick Lamar
13WjgUEEAQp0d9JqojlWp1,Section.80,https://i.scdn.co/image/dc9bc3b0491e9cd118240529c3822839fdb2e934,2011-07-02,2011-07-02,68,Chapter Ten,2C1C4QjjMmru4mYrPSQzWs,0.515,0.738,B,-6.391,minor,0.215,0.0355,3.73e-4,0.287,0.541,135.772,75535,4,B minor,50,Kendrick Lamar
13WjgUEEAQp0d9JqojlWp1,Section.80,https://i.scdn.co/image/dc9bc3b0491e9cd118240529c3822839fdb2e934,2011-07-02,2011-07-02,68,Keisha's Song (Her Pain),0bcCgRudYZ4kiOHZNZfqxU,0.465,0.854,G,-7.564,major,0.377,0.429,0,0.618,0.199,85.126,227291,4,G major,55,Kendrick Lamar
13WjgUEEAQp0d9JqojlWp1,Section.80,https://i.scdn.co/image/dc9bc3b0491e9cd118240529c3822839fdb2e934,2011-07-02,2011-07-02,68,Rigamortus,2b3KgzISdjZVNPJJ1945nw,0.52,0.807,D,-6.281,major,0.409,0.24,0.00257,0.199,0.628,178.012,168591,4,D major,66,Kendrick Lamar
13WjgUEEAQp0d9JqojlWp1,Section.80,https://i.scdn.co/image/dc9bc3b0491e9cd118240529c3822839fdb2e934,2011-07-02,2011-07-02,68,Kush & Corinthians,705u4LfXcTBuDOB8UCy0A7,0.383,0.731,C#,-5.996,major,0.201,0.726,0,0.504,0.306,176.781,304668,4,C# major,54,Kendrick Lamar
13WjgUEEAQp0d9JqojlWp1,Section.80,https://i.scdn.co/image/dc9bc3b0491e9cd118240529c3822839fdb2e934,2011-07-02,2011-07-02,68,Blow My High (Members Only),6jl01C724Mk68qlOQLco5I,0.959,0.524,A,-8.145,minor,0.274,0.316,0,0.274,0.84,119.933,215792,4,A minor,61,Kendrick Lamar
13WjgUEEAQp0d9JqojlWp1,Section.80,https://i.scdn.co/image/dc9bc3b0491e9cd118240529c3822839fdb2e934,2011-07-02,2011-07-02,68,Ab-Souls Outro,2FTGmG9PvlXEERkb1sYBE3,0.471,0.839,F,-6.852,minor,0.379,0.116,0,0.658,0.639,115.79,350002,4,F minor,50,Kendrick Lamar
13WjgUEEAQp0d9JqojlWp1,Section.80,https://i.scdn.co/image/dc9bc3b0491e9cd118240529c3822839fdb2e934,2011-07-02,2011-07-02,68,HiiiPower,4fVqQKbROkz8Z9FFJS7vls,0.695,0.827,F#,-5.742,minor,0.282,0.179,0,0.283,0.538,81.024,279855,4,F# minor,64,Kendrick Lamar
3DGQ1iZ9XKUQxAUWjfC34w,"good kid, m.A.A.d city (Deluxe)",https://i.scdn.co/image/d088e352f19eebb53874fcdc4366ff4249da45fe,2012,2012-01-01,71,Sherane a.k.a Master Splinter’s Daughter,0qGFnxDIqGBIq2D3zNbjk9,0.552,0.512,C#,-11.127,major,0.513,0.502,0.00715,0.12,0.316,81.811,273640,4,C# major,56,Kendrick Lamar
3DGQ1iZ9XKUQxAUWjfC34w,"good kid, m.A.A.d city (Deluxe)",https://i.scdn.co/image/d088e352f19eebb53874fcdc4366ff4249da45fe,2012,2012-01-01,71,"Bitch, Don’t Kill My Vibe",712uvW1Vezq8WpQi38v2L9,0.648,0.689,C#,-9.064,major,0.0761,0.0146,0,0.424,0.12,134.082,310720,4,C# major,66,Kendrick Lamar
3DGQ1iZ9XKUQxAUWjfC34w,"good kid, m.A.A.d city (Deluxe)",https://i.scdn.co/image/d088e352f19eebb53874fcdc4366ff4249da45fe,2012,2012-01-01,71,Backseat Freestyle,3aGibUHhQyBsyumYHylw0K,0.591,0.66,C,-7.573,major,0.291,6.62e-4,0,0.232,0.655,78.086,212653,4,C major,69,Kendrick Lamar
3DGQ1iZ9XKUQxAUWjfC34w,"good kid, m.A.A.d city (Deluxe)",https://i.scdn.co/image/d088e352f19eebb53874fcdc4366ff4249da45fe,2012,2012-01-01,71,The Art of Peer Pressure,0d0jsoba88SpOoFxCxA2rZ,0.616,0.599,A#,-9.28,minor,0.342,0.292,5.46e-4,0.249,0.417,94.015,324533,4,A# minor,60,Kendrick Lamar
3DGQ1iZ9XKUQxAUWjfC34w,"good kid, m.A.A.d city (Deluxe)",https://i.scdn.co/image/d088e352f19eebb53874fcdc4366ff4249da45fe,2012,2012-01-01,71,Money Trees,0AOvNRgl0SMfOibWA5bP8o,0.739,0.526,E,-7.384,minor,0.101,0.0726,0,0.215,0.375,143.948,386907,4,E minor,65,Kendrick Lamar
3DGQ1iZ9XKUQxAUWjfC34w,"good kid, m.A.A.d city (Deluxe)",https://i.scdn.co/image/d088e352f19eebb53874fcdc4366ff4249da45fe,2012,2012-01-01,71,Poetic Justice,2P3SLxeQHPqh8qKB6gtJY2,0.777,0.564,F#,-9.984,minor,0.412,0.159,0,0.251,0.669,135.92,300160,4,F# minor,72,Kendrick Lamar
3DGQ1iZ9XKUQxAUWjfC34w,"good kid, m.A.A.d city (Deluxe)",https://i.scdn.co/image/d088e352f19eebb53874fcdc4366ff4249da45fe,2012,2012-01-01,71,good kid,5vuJuBqwzHJgCA1ysRfwxZ,0.609,0.829,C#,-8.554,major,0.214,0.0664,0,0.185,0.393,88.038,214120,4,C# major,58,Kendrick Lamar
3DGQ1iZ9XKUQxAUWjfC34w,"good kid, m.A.A.d city (Deluxe)",https://i.scdn.co/image/d088e352f19eebb53874fcdc4366ff4249da45fe,2012,2012-01-01,71,m.A.A.d city,2cDCojn6uIBM6A5xTAbl3H,0.507,0.721,D,-6.801,major,0.271,0.0562,3.32e-6,0.443,0.21,149.12,350120,4,D major,68,Kendrick Lamar
